chr start stop chr_12.AA chr_12.BB
chr_12 15800001 15810000 0.00217878787878788 0.00152
chr_12 15810001 15820000 0.00310110192837466 0.00134
chr_12 15820001 15830000 0.00315774104683196 8e-04
chr_12 15830001 15840000 0.00217931129476584 9e-04
chr_12 15840001 15850000 0.00261619834710744 0.00122
chr_12 15850001 15860000 0.00071831955922865 0.00024
chr_12 15860001 15870000 0.000410055096418733 0.00012
chr_12 15870001 15880000 0.000234462809917355 8e-05
chr_12 15880001 15890000 0 0
chr_12 15890001 15900000 0 0
chr_12 15900001 15910000 1.26446280991736e-05 0
chr_12 15910001 15920000 0 0
chr_12 15920001 15930000 0 0
chr_12 15930001 15940000 0 0
chr_12 15940001 15950000 1.42699724517906e-05 0
chr_12 15950001 15960000 5.33333333333333e-05 1e-04
chr_12 15960001 15970000 0.000317851239669421 0.00022
chr_12 15970001 15980000 0.000155757575757576 0
chr_12 15980001 15990000 4.07438016528926e-05 0
chr_12 15990001 1.6e+07 0.000622947658402204 4e-04
chr_12 16000001 16010000 0.00202415977961433 0.00096
chr_12 16010001 16020000 0.00212134986225895 0.00088
chr_12 16020001 16030000 0.0017667217630854 0.001
chr_12 16030001 16040000 0.00139044077134986 0.00076
chr_12 16040001 16050000 0.00269867768595041 6e-04
chr_12 16050001 16060000 0.002553608815427 0.00124
chr_12 16060001 16070000 0.00232099173553719 0.00072
chr_12 16070001 16080000 0.00397292011019284 0.0015
chr_12 16080001 16090000 0.00209903581267218 0.00066
chr_12 16090001 16100000 0.00160597796143251 0.00086
chr_12 16100001 16110000 0.00201823691460055 8e-04
chr_12 16110001 16120000 0.00225363636363636 0.00154
chr_12 16120001 16130000 0.00104330578512397 6e-04
chr_12 16130001 16140000 0.00153027548209366 0.00098
chr_12 16140001 16150000 0.00220022038567493 0.00114
chr_12 16150001 16160000 0.00263140495867769 0.00076
chr_12 16160001 16170000 0.00123418732782369 0.00038
chr_12 16170001 16180000 0.00201019283746556 0.00112
chr_12 16180001 16190000 0.00315719008264463 0.0014
chr_12 16190001 16200000 0.00219567493112948 8e-04
chr_12 16200001 16210000 0.00221203856749311 0.00112
chr_12 16210001 16220000 0.0028632782369146 0.00066
chr_12 16220001 16230000 0.00195173553719008 0.00078
chr_12 16230001 16240000 0.0018397520661157 5e-04
chr_12 16240001 16250000 0.00361964187327824 0.00122
chr_12 16250001 16260000 0.0032 0.00156
chr_12 16260001 16270000 0.00390123966942149 0.00116
chr_12 16270001 16280000 0.00247509641873278 0.0017
chr_12 16280001 16290000 0.00290809917355372 0.00094
chr_12 16290001 16300000 0.00109702479338843 0.00108
chr_12 16300001 16310000 0.0018028650137741 0.00124
chr_12 16310001 16320000 0.00446223140495868 0.00196
chr_12 16320001 16330000 0.00395633608815427 0.00162
chr_12 16330001 16340000 0.00302148760330579 0.00102
chr_12 16340001 16350000 0.00268661157024793 0.00142
chr_12 16350001 16360000 0.00216933884297521 0.00054
chr_12 16360001 16370000 0.00287052341597796 0.00092
chr_12 16370001 16380000 0.00333443526170799 0.00136
chr_12 16380001 16390000 0.0037363085399449 0.00118
chr_12 16390001 16400000 0.00370961432506887 0.00082
chr_12 16400001 16410000 0.00253143250688705 0.00092
chr_12 16410001 16420000 0.00216388429752066 4e-04
chr_12 16420001 16430000 0.00252258953168044 8e-04
chr_12 16430001 16440000 0.00187782369146006 0.00066
chr_12 16440001 16450000 0.00248140495867769 0.00192
chr_12 16450001 16460000 0.00262322314049587 0.00168
chr_12 16460001 16470000 0.00196129476584022 0.00126
chr_12 16470001 16480000 0.00200768595041322 0.00104
chr_12 16480001 16490000 0.000797741046831956 0.00046
chr_12 16490001 16500000 0.00229049586776859 0.0012
chr_12 16500001 16510000 0.00222068870523416 0.00112
chr_12 16510001 16520000 0.00122005509641873 0.00066
chr_12 16520001 16530000 0.0012195867768595 0.00078
chr_12 16530001 16540000 0.00132760330578512 0.00062
chr_12 16540001 16550000 0.00191628099173554 0.001
chr_12 16550001 16560000 0.00294721763085399 0.00078
chr_12 16560001 16570000 0.00289977961432507 0.00092
chr_12 16570001 16580000 0.00363402203856749 0.00172
chr_12 16580001 16590000 0.00354603305785124 0.001
chr_12 16590001 16600000 0.00362498622589532 0.00098
chr_12 16600001 16610000 0.00296955922865014 0.00086
chr_12 16610001 16620000 0.00207842975206612 0.00128
chr_12 16620001 16630000 0.00100148760330579 0.00068
chr_12 16630001 16640000 0.00139878787878788 0.00102
chr_12 16640001 16650000 0.0025502479338843 0.0013
chr_12 16650001 16660000 0.00208969696969697 0.00068
chr_12 16660001 16670000 0.0025603305785124 7e-04
chr_12 16670001 16680000 0.00191735537190083 9e-04
chr_12 16680001 16690000 0.00222413223140496 0.00096
chr_12 16690001 16700000 0.00252782369146006 0.00072
chr_12 16700001 16710000 0.00248867768595041 0.00084
chr_12 16710001 16720000 0.00322674931129477 0.00114
chr_12 16720001 16730000 0.00617449035812672 0.00148
chr_12 16730001 16740000 0.00470173553719008 0.00104
chr_12 16740001 16750000 0.0065738567493113 0.00262
chr_12 16750001 16760000 0.00430661157024793 0.00198
chr_12 16760001 16770000 0.00493011019283747 0.0013
chr_12 16770001 16780000 0.00538614325068871 0.001
chr_12 16780001 16790000 0.00370184573002755 0.00184
chr_12 16790001 16800000 0.00558889807162534 0.00144
chr_12 16800001 16810000 0.00345385674931129 0.00084
chr_12 16810001 16820000 0.00456727272727273 0.00134
chr_12 16820001 16830000 0.00644895316804408 0.00098
chr_12 16830001 16840000 0.00536939393939394 0.0014
chr_12 16840001 16850000 0.00514214876033058 0.00162
chr_12 16850001 16860000 0.00607801652892562 0.00228
chr_12 16860001 16870000 0.00552694214876033 0.00138
chr_12 16870001 16880000 0.00653143250688705 0.00182
chr_12 16880001 16890000 0.00623112947658402 8e-04
chr_12 16890001 16900000 0.00329545454545455 0.00078
chr_12 16900001 16910000 0.00600462809917355 0.00136
chr_12 16910001 16920000 0.00549523415977961 0.00126
chr_12 16920001 16930000 0.00506146005509642 0.00176
chr_12 16930001 16940000 0.00501498622589532 0.00116
chr_12 16940001 16950000 0.00383787878787879 0.00088
chr_12 16950001 16960000 0.00579074380165289 0.00096
chr_12 16960001 16970000 0.00516515151515151 0.00156
chr_12 16970001 16980000 0.00295763085399449 0.00202
chr_12 16980001 16990000 0.00208666666666667 0.00122
chr_12 16990001 1.7e+07 0.00169523415977961 0.00188
chr_12 17000001 17010000 0.00178333333333333 0.0019
chr_12 17010001 17020000 0.00460724517906336 0.0013
chr_12 17020001 17030000 0.00302438016528926 8e-04
chr_12 17030001 17040000 0.00147741046831956 0.00088
chr_12 17040001 17050000 0.00278236914600551 0.00078
chr_12 17050001 17060000 0.00431980716253444 0.0014
chr_12 17060001 17070000 0.00584793388429752 0.001
chr_12 17070001 17080000 0.00523088154269972 0.00128
chr_12 17080001 17090000 0.0058297520661157 0.00122
chr_12 17090001 17100000 0.00347774104683196 0.00102
chr_12 17100001 17110000 0.00227837465564738 6e-04
chr_12 17110001 17120000 0.00220432506887052 0.0011
chr_12 17120001 17130000 0 0
chr_12 17130001 17140000 0 0
chr_12 17140001 17150000 0 0
chr_12 17150001 17160000 0 0
chr_12 17160001 17170000 0 0
chr_12 17170001 17180000 0 0
chr_12 17180001 17190000 0 0
chr_12 17190001 17200000 0 0
chr_12 17200001 17210000 0 0
chr_12 17210001 17220000 0 0
chr_12 17220001 17230000 0 0
chr_12 17230001 17240000 0 0
chr_12 17240001 17250000 0 0
chr_12 17250001 17260000 0 0
chr_12 17260001 17270000 0 0
chr_12 17270001 17280000 0 0
chr_12 17280001 17290000 0 0
chr_12 17290001 17300000 0 0
chr_12 17300001 17310000 0 0
chr_12 17310001 17320000 0 0
chr_12 17320001 17330000 0 0
chr_12 17330001 17340000 0 0
chr_12 17340001 17350000 0 0
chr_12 17350001 17360000 0 0
chr_12 17360001 17370000 0 0
chr_12 17370001 17380000 0.00013267217630854 0.00016
chr_12 17380001 17390000 0 0
chr_12 17390001 17400000 0 0
chr_12 17400001 17410000 0 0
chr_12 17410001 17420000 0.00217493112947658 0.00046
chr_12 17420001 17430000 0.00480225895316804 0.00038
chr_12 17430001 17440000 0.00261501377410468 0.00044
chr_12 17440001 17450000 0.00431231404958678 0.00068
chr_12 17450001 17460000 0.00356914600550964 0.00028
chr_12 17460001 17470000 0.00429316804407714 0.00032
chr_12 17470001 17480000 0.00741509641873278 0.00024
chr_12 17480001 17490000 0.00675900826446281 5e-04
chr_12 17490001 17500000 0.00625247933884297 5e-04
chr_12 17500001 17510000 0.00437900826446281 0.00066
chr_12 17510001 17520000 0.00520955922865014 0.00064
chr_12 17520001 17530000 0.00692462809917355 0.00086
chr_12 17530001 17540000 0.0059765564738292 0.00106
chr_12 17540001 17550000 0.00627922865013774 0.00094
chr_12 17550001 17560000 0.00435537190082645 0.0013
chr_12 17560001 17570000 0.00588652892561983 0.0013
chr_12 17570001 17580000 0.00493928374655647 0.00146
chr_12 17580001 17590000 0.00495338842975207 0.00078
chr_12 17590001 17600000 0.00376482093663912 0.0013
chr_12 17600001 17610000 0.00271826446280992 0.00068
chr_12 17610001 17620000 0.00273652892561983 0.00108
chr_12 17620001 17630000 0.00291170798898072 0.00084
chr_12 17630001 17640000 0.00347289256198347 9e-04
chr_12 17640001 17650000 0.00326980716253444 9e-04
chr_12 17650001 17660000 0.00278112947658402 0.00098
chr_12 17660001 17670000 0.00273432506887052 0.0012
chr_12 17670001 17680000 0.00260396694214876 0.00082
chr_12 17680001 17690000 0.00213396694214876 0.00106
chr_12 17690001 17700000 0.00251573002754821 0.00078
chr_12 17700001 17710000 0.00313851239669421 0.00104
chr_12 17710001 17720000 0.00254977961432507 0.00118
chr_12 17720001 17730000 0.00270917355371901 0.0015
chr_12 17730001 17740000 0.00244633608815427 0.00096
chr_12 17740001 17750000 0.00184079889807163 0.00054
chr_12 17750001 17760000 0.00203790633608815 0.00072
chr_12 17760001 17770000 0.00129501377410468 8e-04
chr_12 17770001 17780000 0.00241044077134986 0.00076
chr_12 17780001 17790000 0.00259537190082645 0.00084
chr_12 17790001 17800000 0.00290765840220386 0.00138
chr_12 17800001 17810000 0.00301134986225895 0.00252
chr_12 17810001 17820000 0.00318115702479339 0.00124
chr_12 17820001 17830000 0.00153666666666667 0.00118
chr_12 17830001 17840000 0.00251415977961433 0.001
chr_12 17840001 17850000 0.00294782369146006 0.00124
chr_12 17850001 17860000 0.00283473829201102 0.00036
chr_12 17860001 17870000 0.00297421487603306 0.00092
chr_12 17870001 17880000 0.00450512396694215 0.00174
chr_12 17880001 17890000 0.00453242424242424 0.00148
chr_12 17890001 17900000 0.00541165289256198 0.00246
chr_12 17900001 17910000 0.00380600550964187 0.00196
chr_12 17910001 17920000 0.00415454545454546 0.0019
chr_12 17920001 17930000 0.00384556473829201 0.00188
chr_12 17930001 17940000 0.00292964187327824 0.00106
chr_12 17940001 17950000 0.00259826446280992 0.00068
chr_12 17950001 17960000 0.00230842975206612 0.00088
chr_12 17960001 17970000 0.0026134435261708 0.00052
chr_12 17970001 17980000 0.0037329476584022 0.00082
chr_12 17980001 17990000 0.00425931129476584 0.00084
chr_12 17990001 1.8e+07 0.00585776859504132 0.00098
chr_12 18000001 18010000 0.00447823691460055 0.00082
chr_12 18010001 18020000 0.00436487603305785 0.00102
chr_12 18020001 18030000 0.0044868044077135 0.00118
chr_12 18030001 18040000 0.00337253443526171 0.00098
chr_12 18040001 18050000 0.003183608815427 6e-04
chr_12 18050001 18060000 0.00261168044077135 6e-04
chr_12 18060001 18070000 0.00380986225895317 5e-04
chr_12 18070001 18080000 0.00214859504132231 0.00068
chr_12 18080001 18090000 0.003303608815427 0.00074
chr_12 18090001 18100000 0.00303272727272727 0.00082
chr_12 18100001 18110000 0.00368002754820937 0.0018
chr_12 18110001 18120000 0.00436757575757576 0.00144
chr_12 18120001 18130000 0.00569920110192837 0.00164
chr_12 18130001 18140000 0.00508209366391185 0.00134
chr_12 18140001 18150000 0.00443641873278237 0.00126
chr_12 18150001 18160000 0.00496746556473829 0.00198
chr_12 18160001 18170000 0.00516292011019284 0.00162
chr_12 18170001 18180000 0.00515005509641873 0.00152
chr_12 18180001 18190000 0.00600005509641873 0.00218
chr_12 18190001 18200000 0.00474826446280992 0.00128
chr_12 18200001 18210000 0.00417055096418733 0.00188
chr_12 18210001 18220000 0.00392914600550964 0.0013
chr_12 18220001 18230000 0.0037368044077135 0.002
chr_12 18230001 18240000 0.00275743801652893 0.00122
chr_12 18240001 18250000 0.00359082644628099 0.00044
chr_12 18250001 18260000 0.00308842975206612 0.00078
chr_12 18260001 18270000 0.00317038567493113 0.00098
chr_12 18270001 18280000 0.00332027548209366 0.00262
chr_12 18280001 18290000 0.00396826446280992 0.00124
chr_12 18290001 18300000 0.0036335261707989 0.00152
chr_12 18300001 18310000 0.0030435261707989 0.00128
chr_12 18310001 18320000 0.00305892561983471 0.00068
chr_12 18320001 18330000 0.00335146005509642 0.00108
chr_12 18330001 18340000 0.00459884297520661 0.00176
chr_12 18340001 18350000 0.00416022038567493 0.00072
chr_12 18350001 18360000 0.0041070523415978 8e-04
chr_12 18360001 18370000 0.00602815426997245 0.00226
chr_12 18370001 18380000 0.0046531955922865 7e-04
chr_12 18380001 18390000 0.00371101928374656 7e-04
chr_12 18390001 18400000 0.00381771349862259 0.00104
chr_12 18400001 18410000 0.0046 0.00104
chr_12 18410001 18420000 0.00399520661157025 0.00098
chr_12 18420001 18430000 0.00491055096418733 0.00122
chr_12 18430001 18440000 0.00493853994490358 0.00114
chr_12 18440001 18450000 0.00541994490358127 0.00114
chr_12 18450001 18460000 0.00534570247933884 0.00116
chr_12 18460001 18470000 0.00468633608815427 0.00182
chr_12 18470001 18480000 0.00494652892561983 0.00122
chr_12 18480001 18490000 0.0054768870523416 9e-04
chr_12 18490001 18500000 0.00494936639118457 0.00118
chr_12 18500001 18510000 0.00436209366391185 0.00068
chr_12 18510001 18520000 0.00423520661157025 0.00108
chr_12 18520001 18530000 0.00315154269972452 0.00086
chr_12 18530001 18540000 0.00394986225895317 0.00212
chr_12 18540001 18550000 0.00364633608815427 0.00168
chr_12 18550001 18560000 0.00403944903581267 0.00124
chr_12 18560001 18570000 0.00470506887052342 0.00178
chr_12 18570001 18580000 0.00513333333333333 0.0016
chr_12 18580001 18590000 0.00520005509641873 0.00174
chr_12 18590001 18600000 0.00434146005509642 0.002
chr_12 18600001 18610000 0.00590498622589532 0.00134
chr_12 18610001 18620000 0.00380842975206612 0.00108
chr_12 18620001 18630000 0.00451201101928375 0.00166
chr_12 18630001 18640000 0.00636909090909091 0.00114
chr_12 18640001 18650000 0.00540570247933884 0.00152
chr_12 18650001 18660000 0.00456 0.0023
chr_12 18660001 18670000 0.00524418732782369 0.00296
chr_12 18670001 18680000 0.00509088154269972 0.00352
chr_12 18680001 18690000 0.00404818181818182 0.00312
chr_12 18690001 18700000 0.00301707988980716 0.00206
chr_12 18700001 18710000 0.00332815426997245 0.00142
chr_12 18710001 18720000 0.0040231129476584 0.00174
chr_12 18720001 18730000 0.00355597796143251 0.00132
chr_12 18730001 18740000 0.00352581267217631 0.00118
chr_12 18740001 18750000 0.00426426997245179 0.00192
chr_12 18750001 18760000 0.00426955922865014 0.0012
chr_12 18760001 18770000 0.00583578512396694 0.00372
chr_12 18770001 18780000 0.00573911845730028 0.00114
chr_12 18780001 18790000 0.00697269972451791 0.00112
chr_12 18790001 18800000 0.0063796694214876 0.00208
chr_12 18800001 18810000 0.00608504132231405 0.00156
chr_12 18810001 18820000 0.00725247933884298 0.00214
chr_12 18820001 18830000 0.0044670523415978 0.00172
chr_12 18830001 18840000 0.00435732782369146 0.00096
chr_12 18840001 18850000 0.00366942148760331 0.00106
chr_12 18850001 18860000 0.00325151515151515 0.00062
chr_12 18860001 18870000 0.00239440771349862 3e-04
chr_12 18870001 18880000 0.00372473829201102 0.00068
chr_12 18880001 18890000 0.00609597796143251 0.00092
chr_12 18890001 18900000 0.00609462809917355 0.00104
chr_12 18900001 18910000 0.00466460055096419 0.00038
chr_12 18910001 18920000 0.00498278236914601 6e-04
chr_12 18920001 18930000 0.00477297520661157 0.00066
chr_12 18930001 18940000 0.00534280991735537 0.00088
chr_12 18940001 18950000 0.00536035812672176 0.00064
chr_12 18950001 18960000 0.00391534435261708 0.001
chr_12 18960001 18970000 0.00431385674931129 0.00068
chr_12 18970001 18980000 0.00359796143250689 0.00122
chr_12 18980001 18990000 0.00407608815426997 7e-04
chr_12 18990001 1.9e+07 0.00368382920110193 0.00094
chr_12 19000001 19010000 0.00353482093663912 0.00072
chr_12 19010001 19020000 0.00330738292011019 0.00072
chr_12 19020001 19030000 0.00318691460055096 0.00042
chr_12 19030001 19040000 0.00234146005509642 0.00026
chr_12 19040001 19050000 0.00131358126721763 0.00084
chr_12 19050001 19060000 0.00128217630853995 4e-04
chr_12 19060001 19070000 0.00165829201101928 0.00068
chr_12 19070001 19080000 0.0029229476584022 0.00158
chr_12 19080001 19090000 0.00334479338842975 0.00172
chr_12 19090001 19100000 0.00275870523415978 0.00206
chr_12 19100001 19110000 0.00391878787878788 0.00096
chr_12 19110001 19120000 0.00624842975206612 0.00648
chr_12 19120001 19130000 0.00463044077134986 0.00594
chr_12 19130001 19140000 0.00283322314049587 0.00146
chr_12 19140001 19150000 0.00278719008264463 0.00086
chr_12 19150001 19160000 0.00272526170798898 8e-05
chr_12 19160001 19170000 0.00377399449035813 2e-04
chr_12 19170001 19180000 0.00401170798898072 0.00018
chr_12 19180001 19190000 0.00518823691460055 0.00016
chr_12 19190001 19200000 0.00493035812672176 0.00064
chr_12 19200001 19210000 0.00567446280991736 0.00048
chr_12 19210001 19220000 0.0047768870523416 0.00034
chr_12 19220001 19230000 0.00545046831955923 3e-04
chr_12 19230001 19240000 0.00459044077134986 0.00024
chr_12 19240001 19250000 0.00471765840220386 4e-04
chr_12 19250001 19260000 0.00376355371900826 0.00038
chr_12 19260001 19270000 0.00195889807162534 0.00028
chr_12 19270001 19280000 0.00275438016528926 0.00022
chr_12 19280001 19290000 0.00213526170798898 0.00024
chr_12 19290001 19300000 0.00444484848484848 0.00068
chr_12 19300001 19310000 0.00375691460055096 0.001
chr_12 19310001 19320000 0.00575953168044077 0.00096
chr_12 19320001 19330000 0.00510052341597796 0.00072
chr_12 19330001 19340000 0.00436140495867769 9e-04
chr_12 19340001 19350000 0.00468793388429752 0.00122
chr_12 19350001 19360000 0.00372258953168044 0.00094
chr_12 19360001 19370000 0.00493851239669421 0.00084
chr_12 19370001 19380000 0.00467608815426997 0.00122
chr_12 19380001 19390000 0.00473247933884298 0.0015
chr_12 19390001 19400000 0.00421545454545455 0.00092
chr_12 19400001 19410000 0.0036501652892562 0.00074
chr_12 19410001 19420000 0.00390071625344353 0.0015
chr_12 19420001 19430000 0.0027432782369146 0.00056
chr_12 19430001 19440000 0.00518820936639118 4e-04
chr_12 19440001 19450000 0.00367548209366391 0.00044
chr_12 19450001 19460000 0.00418853994490358 3e-04
chr_12 19460001 19470000 0.00595592286501377 0.00036
chr_12 19470001 19480000 0.0060969696969697 0.00088
chr_12 19480001 19490000 0.00689512396694215 0.0014
chr_12 19490001 19500000 0.00542165289256198 0.00072
chr_12 19500001 19510000 0.00406404958677686 6e-04
chr_12 19510001 19520000 0.00338487603305785 0.00082
chr_12 19520001 19530000 0.00373217630853994 0.00076
chr_12 19530001 19540000 0.00336774104683196 0.00118
chr_12 19540001 19550000 0.002743608815427 0.00256
chr_12 19550001 19560000 0.00273385674931129 0.00086
chr_12 19560001 19570000 0.00491217630853995 0.00092
chr_12 19570001 19580000 0.00643887052341598 0.00084
chr_12 19580001 19590000 0.00751022038567493 0.00094
chr_12 19590001 19600000 0.00703815426997245 0.00094
chr_12 19600001 19610000 0.00661484848484848 0.00214
chr_12 19610001 19620000 0.00523691460055096 0.00178
chr_12 19620001 19630000 0.0057099173553719 0.00214
chr_12 19630001 19640000 0.00613666666666667 0.00134
chr_12 19640001 19650000 0.00305760330578512 0.00114
chr_12 19650001 19660000 0.00377873278236915 9e-04
chr_12 19660001 19670000 0.00460842975206612 0.00064
chr_12 19670001 19680000 0.00645845730027548 0.00178
chr_12 19680001 19690000 0.0068969696969697 0.00186
chr_12 19690001 19700000 0.005236391184573 0.00072
chr_12 19700001 19710000 0.00425719008264463 0.00042
chr_12 19710001 19720000 0.00439925619834711 0.00076
chr_12 19720001 19730000 0.00545997245179063 0.00044
chr_12 19730001 19740000 0.00551567493112948 0.00076
chr_12 19740001 19750000 0.00323683195592287 8e-04
chr_12 19750001 19760000 0.00496556473829201 0.00108
chr_12 19760001 19770000 0.00425090909090909 0.00052
chr_12 19770001 19780000 0.00346509641873278 0.00086
chr_12 19780001 19790000 0.00443719008264463 0.00148
chr_12 19790001 19800000 0.00700531680440771 0.00312
chr_12 19800001 19810000 0.00631906336088154 0.00148
chr_12 19810001 19820000 0.0066131129476584 0.00126
chr_12 19820001 19830000 0.00774068870523416 0.001
chr_12 19830001 19840000 0.00552892561983471 0.00062
chr_12 19840001 19850000 0.00486944903581267 0.00156
chr_12 19850001 19860000 0.0037903305785124 0.00022
chr_12 19860001 19870000 0.00331011019283747 0.00028
chr_12 19870001 19880000 0.004153608815427 0.00106
chr_12 19880001 19890000 0.00588765840220386 0.00084
chr_12 19890001 19900000 0.00547702479338843 0.00048
chr_12 19900001 19910000 0.00386619834710744 0.00062
chr_12 19910001 19920000 0.00513380165289256 0.00036
chr_12 19920001 19930000 0.00308272727272727 0.00052
chr_12 19930001 19940000 0.00480641873278237 8e-04
chr_12 19940001 19950000 0.00349523415977961 0.00062
chr_12 19950001 19960000 0.00335746556473829 0.00064
chr_12 19960001 19970000 0.00629950413223141 0.00076
chr_12 19970001 19980000 0.00590325068870523 6e-04
chr_12 19980001 19990000 0.00728743801652893 5e-04
chr_12 19990001 2e+07 0.00834567493112948 0.00112
chr_12 20000001 20010000 0.00566280991735537 0.00052
chr_12 20010001 20020000 0.00581330578512397 0.00088
chr_12 20020001 20030000 0.00524325068870523 0.00072
chr_12 20030001 20040000 0.00610393939393939 0.00086
chr_12 20040001 20050000 0.00602495867768595 0.00058
chr_12 20050001 20060000 0.00803258953168044 0.00066
chr_12 20060001 20070000 0.00457440771349862 0.00078
chr_12 20070001 20080000 0.00353550964187328 0.00042
chr_12 20080001 20090000 0.00219807162534435 0.00054
chr_12 20090001 20100000 0.00269741046831956 0.00054
chr_12 20100001 20110000 0.00422374655647383 0.00056
chr_12 20110001 20120000 0.00568801652892562 0.00062
chr_12 20120001 20130000 0.00638079889807162 5e-04
chr_12 20130001 20140000 0.00524363636363636 0.00092
chr_12 20140001 20150000 0.00505735537190083 0.001
chr_12 20150001 20160000 0.00549493112947658 0.00062
chr_12 20160001 20170000 0.00671454545454545 5e-04
chr_12 20170001 20180000 0.00777548209366391 0.00076
chr_12 20180001 20190000 0.0069130303030303 0.00072
chr_12 20190001 20200000 0.0059704132231405 0.00062
chr_12 20200001 20210000 0.00547840220385675 0.00092
chr_12 20210001 20220000 0.00631079889807163 0.00078
chr_12 20220001 20230000 0.00477038567493113 0.00052
chr_12 20230001 20240000 0.00421121212121212 0.00066
chr_12 20240001 20250000 0.00411859504132231 0.00062
chr_12 20250001 20260000 0.00364512396694215 0.00044
chr_12 20260001 20270000 0.00355079889807163 0.00056
chr_12 20270001 20280000 0.00476865013774105 0.00036
chr_12 20280001 20290000 0.00379410468319559 0.00046
chr_12 20290001 20300000 0.00593330578512397 0.00078
chr_12 20300001 20310000 0.00519920110192837 3e-04
chr_12 20310001 20320000 0.00576922865013774 0.00028
chr_12 20320001 20330000 0.00582355371900826 0.00046
chr_12 20330001 20340000 0.00465964187327824 2e-04
chr_12 20340001 20350000 0.00573179063360882 0.00082
chr_12 20350001 20360000 0.00405520661157025 0.00016
chr_12 20360001 20370000 0.00506699724517906 0.00076
chr_12 20370001 20380000 0.00201823691460055 0.00068
chr_12 20380001 20390000 0.00030801652892562 0
chr_12 20390001 20400000 0.000363002754820937 0.00024
chr_12 20400001 20410000 0.00055900826446281 2e-04
chr_12 20410001 20420000 0.00156669421487603 0.00018
chr_12 20420001 20430000 0.00200011019283747 1e-04
chr_12 20430001 20440000 0.00274581267217631 0.00012
chr_12 20440001 20450000 0.00291424242424242 4e-05
chr_12 20450001 20460000 0.00395738292011019 0.00042
chr_12 20460001 20470000 0.00421173553719008 2e-04
chr_12 20470001 20480000 0.00670944903581267 0.00042
chr_12 20480001 20490000 0.0045604958677686 0.00052
chr_12 20490001 20500000 0.00430545454545455 0.00104
chr_12 20500001 20510000 0.00579619834710744 0.00044
chr_12 20510001 20520000 0.00570195592286501 4e-04
chr_12 20520001 20530000 0.00557721763085399 0.00038
chr_12 20530001 20540000 0.00758738292011019 0.00088
chr_12 20540001 20550000 0.00616826446280992 4e-04
chr_12 20550001 20560000 0.00714741046831956 0.00028
chr_12 20560001 20570000 0.00624228650137741 0.00058
chr_12 20570001 20580000 0.00395052341597796 6e-04
chr_12 20580001 20590000 0.00422787878787879 0.00082
chr_12 20590001 20600000 0.00408316804407714 0.00072
chr_12 20600001 20610000 0.00653225895316804 0.00104
chr_12 20610001 20620000 0.00659074380165289 0.00094
chr_12 20620001 20630000 0.0050868044077135 0.00108
chr_12 20630001 20640000 0.000534848484848485 0.00028
chr_12 20640001 20650000 0.00247391184573003 0.00054
chr_12 20650001 20660000 0.00475198347107438 0.00072
chr_12 20660001 20670000 0.00529884297520661 0.00084
chr_12 20670001 20680000 0.00540515151515152 0.00042
chr_12 20680001 20690000 0.0044431955922865 0.00088
chr_12 20690001 20700000 0.0053233608815427 0.00038
chr_12 20700001 20710000 0.00566305785123967 0.00028
chr_12 20710001 20720000 0.00407035812672176 2e-04
chr_12 20720001 20730000 0.00345438016528926 0.00022
chr_12 20730001 20740000 0.0056731129476584 2e-04
chr_12 20740001 20750000 0.0065068044077135 0.00022
chr_12 20750001 20760000 0.00588465564738292 0.00046
chr_12 20760001 20770000 0.0044899173553719 7e-04
chr_12 20770001 20780000 0.00464217630853994 7e-04
chr_12 20780001 20790000 0.00376942148760331 0.00048
chr_12 20790001 20800000 0.00459030303030303 0.00062
chr_12 20800001 20810000 0.00417796143250689 0.00072
chr_12 20810001 20820000 0.00404234159779614 0.00076
chr_12 20820001 20830000 0.00397570247933884 0.00108
chr_12 20830001 20840000 0.00478842975206612 0.0017
chr_12 20840001 20850000 0.00444801652892562 0.002
chr_12 20850001 20860000 0.00497415977961433 0.00228
chr_12 20860001 20870000 0.00339443526170799 0.00082
chr_12 20870001 20880000 0.00583393939393939 0.0012
chr_12 20880001 20890000 0.00471834710743802 0.00174
chr_12 20890001 20900000 0.00485239669421488 0.00214
chr_12 20900001 20910000 0.00565399449035813 0.00182
chr_12 20910001 20920000 0.00521104683195592 0.00226
chr_12 20920001 20930000 0.005066391184573 0.002
chr_12 20930001 20940000 0.00585476584022039 0.00202
chr_12 20940001 20950000 0.00431771349862259 0.00148
chr_12 20950001 20960000 0.00535515151515152 0.0021
chr_12 20960001 20970000 0.00491922865013774 0.00136
chr_12 20970001 20980000 0.00491203856749311 0.00148
chr_12 20980001 20990000 0.00305661157024793 0.00102
chr_12 20990001 2.1e+07 0.00292300275482094 0.00116
chr_12 21000001 21010000 0.00325504132231405 0.00096
chr_12 21010001 21020000 0.00347297520661157 0.00174
chr_12 21020001 21030000 0.00259818181818182 0.0011
chr_12 21030001 21040000 0.00395101928374656 0.00138
chr_12 21040001 21050000 0.00415944903581267 0.00136
chr_12 21050001 21060000 0.00325250688705234 0.0012
chr_12 21060001 21070000 0.00495820936639118 0.0018
chr_12 21070001 21080000 0.00291212121212121 0.00148
chr_12 21080001 21090000 0.00290669421487603 0.00092
chr_12 21090001 21100000 0.00338278236914601 0.00174
